Timestamp,Student,Activity,Lifecycle,Points
2021-10-07 14:34:30,344997,Consume Lecture Material 1,complete,
2021-10-07 14:52:48,345165,Register,complete,
2021-10-07 15:21:49,344652,Consume Lecture Material 1,complete,
2021-10-07 16:50:20,345635,Register,complete,
2021-10-07 17:02:54,352656,Register,complete,
2021-10-07 17:17:44,349061,Register,complete,
2021-10-07 18:00:26,344975,Consume Lecture Material 1,complete,
2021-10-07 18:04:52,345306,Consume Lecture Material 2,complete,
2021-10-07 18:15:45,352694,Register,complete,
2021-10-07 18:22:42,348899,Register,complete,
2021-10-07 18:42:18,350981,Consume Lecture Material 1,complete,
2021-10-07 18:57:04,350923,Register,complete,
2021-10-07 19:41:20,353011,Consume Lecture Material 2,complete,
2021-10-07 20:05:50,347680,Register,complete,
2021-10-07 20:23:23,346045,Consume Lecture Material 1,complete,
2021-10-07 21:05:44,344346,Register,complete,
2021-10-07 21:12:57,354244,Register,complete,
2021-10-07 21:16:30,352662,Register,complete,
2021-10-07 22:14:30,349372,Register,complete,
2021-10-07 22:18:11,351425,Register,complete,
2021-10-07 22:27:44,354374,Register,complete,
2021-10-07 22:46:19,347331,Register,complete,
2021-10-07 23:07:48,346571,Register,complete,
2021-10-07 23:17:48,353578,Register,complete,
2021-10-07 23:27:35,352774,Register,complete,
2021-10-07 23:35:34,352785,Register,complete,
2021-10-07 23:38:23,350574,Register,complete,
2021-10-07 23:59:38,352178,Register,complete,
2021-10-08 00:38:49,351011,Register,complete,
2021-10-08 00:52:05,354308,Register,complete,
2021-10-08 01:02:04,351081,Register,complete,
2021-10-08 01:04:09,344424,Register,complete,
2021-10-08 01:08:37,346840,Register,complete,
2021-10-08 01:24:08,349966,Register,complete,
2021-10-08 01:31:26,349381,Register,complete,
2021-10-08 01:35:29,350943,Register,complete,
2021-10-08 02:05:00,343993,Register,complete,
2021-10-08 02:08:41,352205,Register,complete,
2021-10-08 03:16:42,351658,Register,complete,
2021-10-08 03:36:15,348071,Register,complete,
2021-10-08 03:52:06,352053,Register,complete,
2021-10-08 03:53:27,345316,Register,complete,
2021-10-08 04:30:58,345645,Register,complete,
2021-10-08 05:01:55,345656,Register,complete,
2021-10-08 05:04:09,352869,Register,complete,
2021-10-08 05:06:23,343551,Consume Lecture Material 2,complete,
2021-10-08 05:22:18,345179,Register,complete,
2021-10-08 05:26:01,350143,Register,complete,
2021-10-08 05:26:41,346639,Register,complete,
2021-10-08 06:02:51,346278,Register,complete,
2021-10-08 07:09:43,345721,Consume Lecture Material 1,complete,
2021-10-08 07:20:30,350880,Register,complete,
2021-10-08 08:12:53,350234,Register,complete,
2021-10-08 08:16:41,353740,Consume Lecture Material 1,complete,
2021-10-08 08:21:42,344815,Register,complete,
2021-10-08 08:27:40,351445,Consume Lecture Material 1,complete,
2021-10-08 08:33:20,346376,Register,complete,
2021-10-08 08:35:08,354043,Register,complete,
2021-10-08 08:52:49,350082,Consume Lecture Material 1,complete,
2021-10-08 08:59:02,348374,Consume Lecture Material 1,complete,
2021-10-08 09:09:59,344678,Register,complete,
2021-10-08 09:32:20,354648,Consume Lecture Material 1,complete,
2021-10-08 09:33:19,344714,Consume Lecture Material 1,complete,
2021-10-08 10:50:15,351225,Consume Lecture Material 1,complete,
2021-10-08 10:59:00,347697,Consume Lecture Material 1,complete,
2021-10-08 11:20:12,350026,Register,complete,
2021-10-08 11:27:33,346696,Register,complete,
2021-10-08 11:32:10,345856,Consume Lecture Material 1,complete,
2021-10-08 11:57:35,353394,Consume Lecture Material 1,complete,
2021-10-08 11:58:50,348210,Register,complete,
2021-10-08 12:04:10,352411,Register,complete,
2021-10-08 12:14:44,345394,Register,complete,
2021-10-08 12:16:51,343925,Register,complete,
2021-10-08 12:37:48,349255,Consume Lecture Material 1,complete,
2021-10-08 13:07:34,343907,Register,complete,
2021-10-08 13:49:26,344251,Consume Lecture Material 1,complete,
2021-10-08 14:20:05,344681,Register,complete,
2021-10-08 14:22:20,347971,Consume Lecture Material 1,complete,
2021-10-08 14:38:24,348870,Register,complete,
2021-10-08 15:06:49,352526,Register,complete,
2021-10-08 15:40:35,350958,Consume Lecture Material 2,complete,
2021-10-08 15:57:51,348814,Consume Lecture Material 3,complete,
2021-10-08 16:28:03,354514,Register,complete,
2021-10-08 16:35:14,344214,Register,complete,
2021-10-08 16:46:50,352723,Register,complete,
2021-10-08 17:22:56,348222,Consume Lecture Material 1,complete,
2021-10-08 17:35:27,351570,Consume Lecture Material 1,complete,
2021-10-08 17:44:25,349844,Consume Lecture Material 1,complete,
2021-10-08 18:15:06,352029,Consume Lecture Material 1,complete,
2021-10-08 18:27:19,346788,Register,complete,
2021-10-08 19:34:01,343720,Register,complete,
2021-10-08 19:38:26,353354,Register,complete,
2021-10-08 19:47:03,353270,Register,complete,
2021-10-08 19:49:06,350058,Register,complete,
2021-10-08 20:02:54,352744,Register,complete,
2021-10-08 20:42:28,348688,Register,complete,
2021-10-08 20:48:02,352675,Register,complete,
2021-10-08 20:49:22,353012,Register,complete,
2021-10-08 21:03:44,352888,Register,complete,
2021-10-08 21:07:21,349649,Register,complete,
2021-10-08 21:19:55,347836,Consume Lecture Material 1,complete,
2021-10-08 21:48:02,348830,Consume Lecture Material 1,complete,
2021-10-08 21:48:55,349127,Consume Lecture Material 1,complete,
2021-10-08 21:59:13,350701,Consume Lecture Material 1,complete,
2021-10-08 22:30:04,347852,Register,complete,
2021-10-08 22:33:12,354201,Consume Lecture Material 1,complete,
2021-10-08 23:14:49,348705,Register,complete,
2021-10-08 23:14:54,349332,Register,complete,
2021-10-08 23:19:32,343980,Register,complete,
2021-10-08 23:36:54,351182,Register,complete,
2021-10-08 23:54:12,349707,Register,complete,
2021-10-09 00:08:36,351607,Consume Lecture Material 1,complete,
2021-10-09 00:37:48,344732,Register,complete,
2021-10-09 00:51:04,346916,Register,complete,
2021-10-09 01:22:58,346740,Register,complete,
2021-10-09 01:28:32,346885,Register,complete,
2021-10-09 02:00:12,345172,Register,complete,
2021-10-09 02:04:31,350443,Register,complete,
2021-10-09 02:43:09,350224,Register,complete,
2021-10-09 03:08:10,346283,Register,complete,
2021-10-09 03:13:14,352233,Register,complete,
2021-10-09 03:26:06,353418,Register,complete,
2021-10-09 03:40:04,351731,Register,complete,
2021-10-09 03:50:00,354514,Consume Lecture Material 1,complete,
2021-10-09 04:15:44,348977,Register,complete,
2021-10-09 04:29:29,350714,Consume Lecture Material 2,complete,
2021-10-09 04:35:48,353489,Register,complete,
2021-10-09 04:39:23,349060,Register,complete,
2021-10-09 05:14:17,354222,Register,complete,
2021-10-09 06:09:30,344530,Register,complete,
2021-10-09 06:40:37,347266,Register,complete,
2021-10-09 07:12:20,353911,Register,complete,
2021-10-09 07:25:36,350626,Register,complete,
2021-10-09 07:38:13,344166,Consume Lecture Material 1,complete,
2021-10-09 08:01:20,345382,Consume Lecture Material 1,complete,
2021-10-09 08:26:50,353335,Register,complete,
2021-10-09 08:41:44,352538,Register,complete,
2021-10-09 09:05:46,354214,Register,complete,
2021-10-09 09:22:52,354111,Register,complete,
2021-10-09 09:27:00,349490,Register,complete,
2021-10-09 09:35:54,353427,Register,complete,
2021-10-09 09:40:10,348243,Register,complete,
2021-10-09 09:59:48,353470,Register,complete,
2021-10-09 10:32:41,352499,Consume Lecture Material 1,complete,
2021-10-09 10:42:23,349579,Consume Lecture Material 2,complete,
2021-10-09 11:18:32,346943,Consume Lecture Material 1,complete,
2021-10-09 11:26:05,349793,Consume Lecture Material 1,complete,
2021-10-09 11:38:14,345831,Consume Lecture Material 1,complete,
2021-10-09 11:41:42,343907,Consume Lecture Material 1,complete,
2021-10-09 11:43:53,352785,Consume Lecture Material 1,complete,
2021-10-09 12:00:30,344506,Consume Lecture Material 1,complete,
2021-10-09 12:11:15,348394,Consume Lecture Material 1,complete,
2021-10-09 12:18:21,354679,Register,complete,
2021-10-09 12:20:46,350283,Register,complete,
2021-10-09 12:34:10,350933,Register,complete,
2021-10-09 12:51:06,347902,Consume Lecture Material 2,complete,
2021-10-09 12:51:14,354182,Consume Lecture Material 2,complete,
2021-10-09 12:58:01,353180,Register,complete,
2021-10-09 13:28:15,345417,Register,complete,
2021-10-09 14:10:58,347939,Consume Lecture Material 1,complete,
2021-10-09 14:28:19,344608,Register,complete,
2021-10-09 14:29:18,349272,Consume Lecture Material 1,complete,
2021-10-09 14:37:56,349820,Register,complete,
2021-10-09 14:54:04,346574,Register,complete,
2021-10-09 15:20:34,353093,Consume Lecture Material 2,complete,
2021-10-09 15:35:01,346194,Register,complete,
2021-10-09 15:45:53,352183,Consume Lecture Material 1,complete,
2021-10-09 16:24:04,347058,Register,complete,
2021-10-09 16:38:45,346846,Register,complete,
2021-10-09 16:53:44,343967,Register,complete,
2021-10-09 16:54:39,345029,Consume Lecture Material 1,complete,
2021-10-09 17:27:00,353303,Register,complete,
2021-10-09 17:40:19,345851,Register,complete,
2021-10-09 18:01:22,349464,Register,complete,
2021-10-09 18:02:47,353600,Consume Lecture Material 1,complete,
2021-10-09 18:19:47,350953,Consume Lecture Material 2,complete,
2021-10-09 18:28:44,348366,Register,complete,
2021-10-09 19:01:04,353246,Register,complete,
2021-10-09 19:44:55,347562,Register,complete,
2021-10-09 19:45:05,347911,Register,complete,
2021-10-09 20:10:51,351647,Register,complete,
2021-10-09 20:30:19,348521,Register,complete,
2021-10-09 20:48:06,343610,Register,complete,
2021-10-09 21:14:34,347428,Register,complete,
2021-10-09 21:40:13,343977,Register,complete,
2021-10-09 22:13:35,350131,Register,complete,
2021-10-09 22:34:09,349266,Register,complete,
2021-10-09 22:39:38,344014,Register,complete,
2021-10-09 23:16:30,352881,Register,complete,
2021-10-10 00:10:17,354610,Register,complete,
2021-10-10 01:58:13,344602,Register,complete,
2021-10-10 02:32:44,350336,Register,complete,
2021-10-10 02:37:55,343662,Register,complete,
2021-10-10 02:51:52,343717,Register,complete,
2021-10-10 03:37:47,347140,Register,complete,
2021-10-10 03:51:24,353101,Register,complete,
2021-10-10 06:12:34,347384,Register,complete,
2021-10-10 06:28:22,351813,Register,complete,
2021-10-10 06:53:08,351438,Register,complete,
2021-10-10 06:54:32,347009,Register,complete,
2021-10-10 07:22:19,344331,Register,complete,
2021-10-10 07:29:06,351747,Register,complete,
2021-10-10 07:44:21,350978,Consume Lecture Material 3,complete,
2021-10-10 07:55:39,347925,Register,complete,
2021-10-10 08:14:08,346795,Register,complete,
2021-10-10 08:14:25,353121,Register,complete,
2021-10-10 10:14:21,354280,Register,complete,
2021-10-10 10:17:33,352930,Consume Lecture Material 1,complete,
2021-10-10 11:01:09,349820,Consume Lecture Material 1,complete,
2021-10-10 11:30:48,350752,Register,complete,
2021-10-10 11:30:54,353165,Register,complete,
2021-10-10 11:39:42,349179,Register,complete,
2021-10-10 12:19:48,343660,Register,complete,
2021-10-10 12:51:07,343993,Consume Lecture Material 1,complete,
2021-10-10 12:52:40,345024,Register,complete,
2021-10-10 13:22:09,354236,Consume Lecture Material 1,complete,
2021-10-10 13:33:20,347828,Register,complete,
2021-10-10 13:41:17,349121,Consume Lecture Material 1,complete,
2021-10-10 13:42:17,350958,Consume Lecture Material 3,complete,
2021-10-10 13:53:56,348332,Consume Lecture Material 2,complete,
2021-10-10 14:12:18,350744,Consume Lecture Material 1,complete,
2021-10-10 14:15:00,348394,Consume Lecture Material 2,complete,
2021-10-10 14:27:08,350917,Register,complete,
2021-10-10 14:35:24,354371,Register,complete,
2021-10-10 15:03:06,345503,Register,complete,
2021-10-10 15:21:18,345680,Consume Lecture Material 1,complete,
2021-10-10 15:24:01,351444,Consume Lecture Material 1,complete,
2021-10-10 16:50:58,344951,Consume Lecture Material 1,complete,
2021-10-10 17:03:43,346226,Register,complete,
2021-10-10 17:13:18,350006,Register,complete,
2021-10-10 17:26:23,354032,Register,complete,
2021-10-10 17:39:55,353689,Consume Lecture Material 1,complete,
2021-10-10 18:00:51,343630,Register,complete,
2021-10-10 18:34:30,353137,Consume Lecture Material 1,complete,
2021-10-10 18:34:50,350297,Register,complete,
2021-10-10 19:34:59,344417,Register,complete,
2021-10-10 19:47:05,346301,Consume Lecture Material 1,complete,
2021-10-10 19:48:54,348857,Register,complete,
2021-10-10 20:06:18,348268,Register,complete,
2021-10-10 20:34:11,350771,Register,complete,
2021-10-10 21:27:57,344129,Consume Lecture Material 1,complete,
2021-10-10 21:41:53,344981,Register,complete,
2021-10-10 21:47:20,345130,Consume Lecture Material 2,complete,
2021-10-10 22:14:45,354442,Consume Lecture Material 1,complete,
2021-10-10 22:32:45,343876,Consume Lecture Material 1,complete,
2021-10-10 22:33:00,348046,Register,complete,
2021-10-10 22:37:52,349224,Consume Lecture Material 1,complete,
2021-10-10 22:59:40,354006,Register,complete,
2021-10-10 23:14:41,347216,Register,complete,
2021-10-11 00:06:37,347148,Register,complete,
2021-10-11 00:23:04,347688,Register,complete,
2021-10-11 01:27:54,346664,Register,complete,
2021-10-11 02:01:11,353597,Consume Lecture Material 1,complete,
2021-10-11 02:29:36,349507,Register,complete,
2021-10-11 02:30:36,351769,Register,complete,
2021-10-11 03:49:56,351970,Register,complete,
2021-10-11 04:16:11,347250,Register,complete,
2021-10-11 04:24:26,353647,Register,complete,
2021-10-11 04:40:47,345241,Register,complete,
2021-10-11 04:53:40,345778,Register,complete,
2021-10-11 05:00:39,351462,Register,complete,
2021-10-11 05:19:19,353491,Register,complete,
2021-10-11 05:51:15,346859,Register,complete,
2021-10-11 05:54:14,348786,Consume Lecture Material 1,complete,
2021-10-11 06:10:54,344122,Register,complete,
2021-10-11 06:41:38,346430,Register,complete,
2021-10-11 06:47:37,352847,Register,complete,
2021-10-11 07:06:36,353006,Register,complete,
2021-10-11 07:26:49,350038,Register,complete,
2021-10-11 07:35:36,348865,Register,complete,
2021-10-11 07:35:54,349050,Register,complete,
2021-10-11 07:48:39,348123,Register,complete,
2021-10-11 07:52:03,344917,Register,complete,
2021-10-11 07:52:59,345439,Consume Lecture Material 1,complete,
2021-10-11 07:55:29,350211,Register,complete,
2021-10-11 08:12:57,343698,Consume Lecture Material 1,complete,
2021-10-11 08:22:12,354299,Register,complete,
2021-10-11 08:34:05,353297,Register,complete,
2021-10-11 08:47:59,353411,Consume Lecture Material 1,complete,
2021-10-11 08:55:04,351954,Register,complete,
2021-10-11 09:03:42,349085,Register,complete,
2021-10-11 09:11:58,343838,Register,complete,
2021-10-11 09:29:29,348224,Register,complete,
2021-10-11 09:43:54,352092,Register,complete,
2021-10-11 09:55:01,344602,Consume Lecture Material 1,complete,
2021-10-11 10:16:23,351341,Consume Lecture Material 3,complete,
2021-10-11 10:31:23,343526,Register,complete,
2021-10-11 10:32:02,349532,Register,complete,
2021-10-11 10:53:20,354375,Register,complete,
2021-10-11 11:19:59,348289,Register,complete,
2021-10-11 11:36:29,343747,Register,complete,
2021-10-11 11:39:21,344787,Consume Lecture Material 1,complete,
2021-10-11 11:46:10,350547,Register,complete,
2021-10-11 11:49:27,347274,Register,complete,
2021-10-11 12:47:23,352573,Consume Lecture Material 1,complete,
2021-10-11 13:24:04,347987,Register,complete,
2021-10-11 13:25:08,346304,Register,complete,
2021-10-11 13:38:16,343690,Register,complete,
2021-10-11 13:44:01,349622,Register,complete,
2021-10-11 13:50:12,347111,Consume Lecture Material 1,complete,
2021-10-11 13:59:12,346036,Register,complete,
2021-10-11 14:03:54,347661,Register,complete,
2021-10-11 14:13:52,354393,Register,complete,
2021-10-11 14:14:46,349756,Register,complete,
2021-10-11 14:18:05,354367,Register,complete,
2021-10-11 14:26:17,344714,Consume Lecture Material 2,complete,
2021-10-11 14:26:20,344166,Consume Lecture Material 2,complete,
2021-10-11 14:40:56,344784,Register,complete,
2021-10-11 15:12:01,343586,Register,complete,
2021-10-11 15:39:13,343713,Consume Lecture Material 1,complete,
2021-10-11 16:12:15,344181,Register,complete,
2021-10-11 16:57:51,346548,Consume Lecture Material 1,complete,
2021-10-11 17:45:58,348326,Register,complete,
2021-10-11 17:59:32,354321,Register,complete,
2021-10-11 18:20:32,347041,Register,complete,
2021-10-11 19:08:52,349865,Register,complete,
2021-10-11 20:35:08,353813,Register,complete,
2021-10-11 20:49:31,345878,Register,complete,
2021-10-11 21:57:23,353270,Consume Lecture Material 1,complete,
2021-10-11 22:39:25,348749,Consume Lecture Material 1,complete,
2021-10-11 22:46:01,350414,Consume Lecture Material 2,complete,
2021-10-11 22:55:02,348093,Register,complete,
2021-10-11 22:57:35,343956,Register,complete,
2021-10-11 23:04:20,348474,Register,complete,
2021-10-11 23:19:31,349581,Register,complete,
2021-10-11 23:19:57,344631,Register,complete,
2021-10-11 23:20:26,351070,Register,complete,
2021-10-11 23:27:48,352441,Register,complete,
2021-10-11 23:31:53,354144,Register,complete,
2021-10-12 00:19:14,346781,Consume Lecture Material 1,complete,
2021-10-12 00:32:36,344323,Register,complete,
2021-10-12 00:56:32,343880,Register,complete,
2021-10-12 01:09:11,344500,Register,complete,
2021-10-12 01:22:07,345801,Register,complete,
2021-10-12 01:35:46,348916,Register,complete,
2021-10-12 02:13:50,348488,Register,complete,
2021-10-12 02:27:21,351850,Register,complete,
2021-10-12 02:28:40,349494,Register,complete,
2021-10-12 02:35:30,354544,Register,complete,
2021-10-12 02:47:12,353901,Register,complete,
2021-10-12 03:10:50,346105,Register,complete,
2021-10-12 03:43:10,346781,Consume Lecture Material 2,complete,
2021-10-12 03:56:55,349141,Register,complete,
2021-10-12 04:54:43,347656,Register,complete,
2021-10-12 05:18:09,346472,Register,complete,
2021-10-12 05:35:54,344630,Consume Lecture Material 1,complete,
2021-10-12 05:45:38,347788,Register,complete,
2021-10-12 05:50:53,353411,Consume Lecture Material 2,complete,
2021-10-12 06:36:55,346772,Register,complete,
2021-10-12 06:52:12,352190,Register,complete,
2021-10-12 07:53:53,350318,Register,complete,
2021-10-12 07:58:06,354069,Register,complete,
2021-10-12 08:11:41,350483,Register,complete,
2021-10-12 08:11:47,345063,Consume Lecture Material 2,complete,
2021-10-12 08:12:03,351336,Consume Lecture Material 1,complete,
2021-10-12 08:16:18,354005,Register,complete,
2021-10-12 08:34:55,352656,Consume Lecture Material 1,complete,
2021-10-12 08:54:22,354662,Register,complete,
2021-10-12 08:57:03,346089,Register,complete,
2021-10-12 09:28:30,354230,Register,complete,
2021-10-12 09:43:16,352593,Register,complete,
2021-10-12 09:45:57,354149,Register,complete,
2021-10-12 09:45:58,350867,Register,complete,
2021-10-12 09:54:24,343621,Register,complete,
2021-10-12 10:19:47,349400,Register,complete,
2021-10-12 10:42:08,354466,Register,complete,
2021-10-12 11:06:08,348151,Consume Lecture Material 1,complete,
2021-10-12 11:06:39,343935,Register,complete,
2021-10-12 11:45:14,348932,Register,complete,
2021-10-12 11:54:38,346274,Consume Lecture Material 2,complete,
2021-10-12 12:18:24,346301,Consume Lecture Material 2,complete,
2021-10-12 12:21:16,352756,Register,complete,
2021-10-12 12:27:45,348721,Register,complete,
2021-10-12 12:37:12,349638,Register,complete,
2021-10-12 12:47:03,351380,Consume Lecture Material 1,complete,
2021-10-12 13:11:39,344943,Register,complete,
2021-10-12 13:15:39,345090,Register,complete,
2021-10-12 13:29:01,349894,Consume Lecture Material 1,complete,
2021-10-12 13:39:06,351871,Register,complete,
2021-10-12 13:55:28,346803,Consume Lecture Material 1,complete,
2021-10-12 13:56:16,353318,Register,complete,
2021-10-12 14:08:54,349800,Consume Lecture Material 1,complete,
2021-10-12 14:14:03,353776,Register,complete,
2021-10-12 14:27:00,348295,Consume Lecture Material 1,complete,
2021-10-12 14:59:23,352808,Register,complete,
2021-10-12 15:10:24,343838,Consume Lecture Material 1,complete,
2021-10-12 15:34:59,348482,Consume Lecture Material 1,complete,
2021-10-12 16:04:56,351314,Consume Lecture Material 1,complete,
2021-10-12 16:33:09,349193,Register,complete,
2021-10-12 16:55:04,347472,Register,complete,
2021-10-12 17:06:15,349449,Register,complete,
2021-10-12 17:09:24,354403,Register,complete,
2021-10-12 17:21:59,353367,Consume Lecture Material 2,complete,
2021-10-12 17:23:20,348510,Register,complete,
2021-10-12 17:37:59,352136,Register,complete,
2021-10-12 18:07:29,354169,Register,complete,
2021-10-12 18:12:30,344868,Register,complete,
2021-10-12 18:19:25,347496,Register,complete,
2021-10-12 18:28:16,350033,Consume Lecture Material 1,complete,
2021-10-12 18:52:53,347925,Consume Lecture Material 1,complete,
2021-10-12 19:04:54,344997,Consume Lecture Material 2,complete,
2021-10-12 19:18:52,348745,Register,complete,
2021-10-12 19:23:40,349073,Register,complete,
2021-10-12 19:26:38,349309,Register,complete,
2021-10-12 19:32:07,349005,Consume Lecture Material 1,complete,
2021-10-12 20:37:35,353246,Consume Lecture Material 1,complete,
2021-10-12 21:07:21,346172,Register,complete,
2021-10-12 21:21:41,344147,Register,complete,
2021-10-12 21:24:57,353792,Register,complete,
2021-10-12 21:56:02,353310,Consume Lecture Material 1,complete,
2021-10-12 22:27:30,351703,Register,complete,
2021-10-12 22:29:55,353452,Register,complete,
2021-10-12 22:31:46,347771,Register,complete,
2021-10-12 22:38:03,350347,Register,complete,
2021-10-12 22:39:02,347495,Consume Lecture Material 2,complete,
2021-10-12 23:23:04,345220,Register,complete,
2021-10-12 23:24:20,349772,Register,complete,
2021-10-13 00:08:49,348207,Register,complete,
2021-10-13 00:23:43,345603,Register,complete,
2021-10-13 00:58:09,349915,Register,complete,
2021-10-13 01:31:10,354125,Consume Lecture Material 1,complete,
2021-10-13 02:04:00,347514,Consume Lecture Material 1,complete,
2021-10-13 02:22:32,348571,Register,complete,
2021-10-13 02:39:22,346622,Register,complete,
2021-10-13 04:34:16,353152,Register,complete,
2021-10-13 04:56:59,345117,Register,complete,
2021-10-13 05:00:41,353937,Register,complete,
2021-10-13 05:45:38,349799,Register,complete,
2021-10-13 07:40:42,343881,Consume Lecture Material 2,complete,
2021-10-13 07:44:12,351514,Consume Lecture Material 2,complete,
2021-10-13 07:49:41,349061,Consume Lecture Material 1,complete,
2021-10-13 07:51:35,352558,Register,complete,
2021-10-13 07:54:00,344326,Register,complete,
2021-10-13 07:56:44,351789,Register,complete,
2021-10-13 08:14:22,354435,Consume Lecture Material 1,complete,
2021-10-13 08:30:23,350149,Register,complete,
2021-10-13 08:49:04,354408,Consume Lecture Material 1,complete,
2021-10-13 09:07:11,343870,Register,complete,
2021-10-13 09:12:46,344271,Register,complete,
2021-10-13 09:39:06,353551,Register,complete,
2021-10-13 09:41:06,348093,Consume Lecture Material 1,complete,
2021-10-13 09:43:02,354367,Consume Lecture Material 1,complete,
2021-10-13 09:44:37,344083,Register,complete,
2021-10-13 10:01:09,344281,Register,complete,
2021-10-13 10:07:36,349894,Consume Lecture Material 2,complete,
2021-10-13 10:28:57,347911,Consume Lecture Material 1,complete,
2021-10-13 11:03:46,349892,Consume Lecture Material 2,complete,
2021-10-13 11:13:33,351911,Register,complete,
2021-10-13 11:22:31,353321,Register,complete,
2021-10-13 11:33:38,349622,Consume Lecture Material 1,complete,
2021-10-13 11:38:05,352644,Register,complete,
2021-10-13 12:10:46,344043,Register,complete,
2021-10-13 12:16:27,351363,Register,complete,
2021-10-13 12:48:25,351591,Register,complete,
2021-10-13 13:03:05,351625,Consume Lecture Material 1,complete,
2021-10-13 13:09:40,352846,Register,complete,
2021-10-13 13:19:17,347885,Register,complete,
2021-10-13 13:31:17,350991,Register,complete,
2021-10-13 13:48:23,352243,Consume Lecture Material 2,complete,
2021-10-13 13:50:48,345278,Register,complete,
2021-10-13 14:12:50,348465,Consume Lecture Material 1,complete,
2021-10-13 14:51:54,345664,Register,complete,
2021-10-13 15:41:17,349721,Register,complete,
2021-10-13 15:46:12,344137,Consume Lecture Material 1,complete,
2021-10-13 16:03:18,348008,Register,complete,
2021-10-13 16:03:33,350287,Consume Lecture Material 2,complete,
2021-10-13 16:14:53,346020,Register,complete,
2021-10-13 16:23:58,351441,Register,complete,
2021-10-13 16:47:41,354484,Register,complete,
2021-10-13 16:52:20,346336,Register,complete,
2021-10-13 16:58:38,343660,Consume Lecture Material 1,complete,
2021-10-13 17:42:16,345076,Consume Lecture Material 1,complete,
2021-10-13 18:16:45,353953,Register,complete,
2021-10-13 18:16:46,345792,Register,complete,
2021-10-13 18:21:55,347756,Consume Lecture Material 2,complete,
2021-10-13 18:27:38,349725,Register,complete,
2021-10-13 18:34:49,346970,Register,complete,
2021-10-13 18:42:33,353247,Register,complete,
2021-10-13 18:44:46,344030,Register,complete,
2021-10-13 18:49:15,349334,Consume Lecture Material 1,complete,
2021-10-13 18:52:45,354289,Register,complete,
2021-10-13 18:53:57,353111,Register,complete,
2021-10-13 19:01:39,352293,Consume Lecture Material 2,complete,
2021-10-13 19:04:13,354175,Register,complete,
2021-10-13 19:27:53,348947,Register,complete,
2021-10-13 19:38:28,354499,Consume Lecture Material 1,complete,
2021-10-13 19:50:18,351988,Consume Lecture Material 1,complete,
2021-10-13 19:53:12,354321,Consume Lecture Material 1,complete,
2021-10-13 19:55:27,345472,Register,complete,
2021-10-13 20:07:48,345915,Register,complete,
2021-10-13 20:14:48,345955,Register,complete,
2021-10-13 20:27:02,343671,Register,complete,
2021-10-13 20:44:53,346664,Consume Lecture Material 1,complete,
2021-10-13 21:14:56,354666,Register,complete,
2021-10-13 21:23:11,343916,Consume Lecture Material 1,complete,
2021-10-13 21:43:27,352441,Consume Lecture Material 1,complete,
2021-10-13 22:08:17,347340,Register,complete,
2021-10-13 22:11:34,344565,Consume Lecture Material 1,complete,
2021-10-13 22:19:23,348497,Register,complete,
2021-10-13 22:21:41,346146,Consume Lecture Material 1,complete,
2021-10-13 22:40:26,351954,Consume Lecture Material 1,complete,
2021-10-13 23:44:56,347845,Register,complete,
2021-10-14 00:03:39,350195,Register,complete,
2021-10-14 00:57:46,350578,Register,complete,
2021-10-14 01:06:41,348114,Register,complete,
2021-10-14 01:37:50,345902,Register,complete,
2021-10-14 02:13:40,349208,Register,complete,
2021-10-14 02:58:34,346209,Register,complete,
2021-10-14 03:09:27,344290,Consume Lecture Material 1,complete,
2021-10-14 03:12:45,344240,Register,complete,
2021-10-14 03:37:07,343793,Register,complete,
2021-10-14 03:45:05,348982,Register,complete,
2021-10-14 03:56:06,347064,Register,complete,
2021-10-14 03:56:43,354672,Register,complete,
2021-10-14 04:02:34,353521,Register,complete,
2021-10-14 04:56:11,345213,Register,complete,
2021-10-14 05:36:58,344023,Consume Lecture Material 1,complete,
2021-10-14 05:39:41,350017,Consume Lecture Material 1,complete,
2021-10-14 05:43:48,348042,Register,complete,
2021-10-14 05:54:59,352705,Register,complete,
2021-10-14 06:39:09,350850,Register,complete,
2021-10-14 06:39:22,344668,Register,complete,
2021-10-14 07:21:33,344998,Register,complete,
2021-10-14 07:25:31,354027,Consume Lecture Material 2,complete,
2021-10-14 07:31:36,354033,Consume Lecture Material 1,complete,
2021-10-14 07:37:15,344281,Consume Lecture Material 1,complete,
2021-10-14 08:06:30,351416,Consume Lecture Material 1,complete,
2021-10-14 08:14:05,348190,Register,complete,
2021-10-14 08:19:14,352526,Consume Lecture Material 1,complete,
2021-10-14 08:25:18,351186,Consume Lecture Material 2,complete,
2021-10-14 08:41:14,348808,Register,complete,
2021-10-14 08:43:19,349203,Register,complete,
2021-10-14 08:55:58,352992,Consume Lecture Material 1,complete,
2021-10-14 09:12:29,353099,Register,complete,
2021-10-14 09:50:43,352627,Register,complete,
2021-10-14 09:50:55,352002,Register,complete,
2021-10-14 09:59:40,351588,Consume Lecture Material 1,complete,
2021-10-14 10:11:44,343954,Register,complete,
2021-10-14 10:19:38,345721,Consume Lecture Material 2,complete,
2021-10-14 10:22:16,346144,Register,complete,
2021-10-14 10:57:16,345221,Register,complete,
2021-10-14 11:06:26,348829,Consume Lecture Material 1,complete,
